code_geo,code_commune,libelle_commune,annee,inscrits,abstentions,votants,exprimes,pct_abstention,nom_cand1,nom_cand2,nom_cand3,nom_cand4,nom_cand5,pct_cand1,pct_cand2,pct_cand3,pct_cand4,pct_cand5,bloc_cand1,bloc_cand2,bloc_cand3,bloc_cand4,bloc_cand5,pct_CENTRE,pct_DIVERS,pct_DROITE,pct_GAUCHE,taux_chomage,revenu_median,taux_faible_diplome,taux_delinquance,nb_faits_total,population_municipale,population_totale,bloc_vainqueur,cible_binaire,nom_vainqueur
59634,00634,Wallon-Cappel,2022,665,103,562,547,15.49,MACRON,LE PEN,MÉLENCHON,PÉCRESSE,ZEMMOUR,38.76,26.87,10.24,5.85,4.94,CENTRE,DROITE,GAUCHE,DROITE,DROITE,38.76,2.56,39.31,19.38,1.34,25130.0,52.75,0.0,0.0,788,807,CENTRE,1,MACRON
59655,00655,Wemaers-Cappel,2022,173,24,149,141,13.87,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,PÉCRESSE,32.62,27.66,9.93,9.93,5.67,DROITE,CENTRE,GAUCHE,DROITE,DROITE,27.66,2.13,49.65,20.57,0.0,25860.0,60.12,0.0,0.0,237,241,DROITE,0,LE PEN
59662,00662,Winnezeele,2022,949,193,756,743,20.34,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,DUPONT-AIGNAN,32.3,31.09,13.59,5.65,3.36,DROITE,CENTRE,GAUCHE,DROITE,DROITE,31.09,2.42,44.68,21.8,7.1,23340.0,55.67,0.0,0.0,1300,1331,DROITE,0,LE PEN
59667,00667,Zermezeele,2022,184,26,158,156,14.13,LE PEN,MACRON,PÉCRESSE,ZEMMOUR,MÉLENCHON,34.62,31.41,8.97,5.77,5.13,DROITE,CENTRE,DROITE,DROITE,GAUCHE,31.41,1.92,52.56,14.1,0.0,23600.0,55.49,0.0,0.0,238,243,DROITE,0,LE PEN
59669,00669,Zuytpeene,2022,423,86,337,330,20.33,LE PEN,MACRON,MÉLENCHON,PÉCRESSE,ZEMMOUR,34.24,23.94,17.58,7.27,5.76,DROITE,CENTRE,GAUCHE,DROITE,DROITE,23.94,0.91,50.61,24.55,11.86,22120.0,50.72,0.0,0.0,527,536,DROITE,0,LE PEN
59007,00007,Anhiers,2022,626,120,506,501,19.17,LE PEN,MÉLENCHON,MACRON,ZEMMOUR,ROUSSEL,46.51,16.77,14.77,6.79,5.39,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,14.77,1.0,57.49,26.75,14.12,21640.0,45.5,0.0,0.0,893,902,DROITE,0,LE PEN
59008,00008,Aniche,2022,6807,2216,4591,4519,32.55,LE PEN,MÉLENCHON,MACRON,ROUSSEL,ZEMMOUR,44.63,20.82,14.74,7.32,3.92,DROITE,GAUCHE,CENTRE,GAUCHE,DROITE,14.74,1.24,51.71,32.31,19.41,17820.0,47.0,49.5,495.0,9997,10057,DROITE,0,LE PEN
59024,00024,Auberchicourt,2022,3247,873,2374,2324,26.89,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,ROUSSEL,41.52,20.52,18.46,5.21,4.22,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,20.52,1.55,50.56,27.37,16.14,19850.0,51.75,26.16,121.0,4626,4663,DROITE,0,LE PEN
59105,00105,Bouvignies,2022,1272,265,1007,976,20.83,MACRON,LE PEN,MÉLENCHON,JADOT,ZEMMOUR,31.56,25.92,14.86,6.45,6.35,CENTRE,DROITE,GAUCHE,GAUCHE,DROITE,31.56,2.77,38.83,26.84,5.93,26910.0,61.17,0.0,0.0,1548,1581,CENTRE,1,MACRON
59113,00113,Bruille-lez-Marchiennes,2022,898,127,771,755,14.14,LE PEN,ROUSSEL,MACRON,MÉLENCHON,ZEMMOUR,38.28,20.13,14.3,12.58,5.17,DROITE,GAUCHE,CENTRE,GAUCHE,DROITE,14.3,1.99,47.02,36.69,10.95,20840.0,47.58,0.0,0.0,1350,1356,DROITE,0,LE PEN
59170,00170,Dechy,2022,3584,1068,2516,2459,29.8,LE PEN,MÉLENCHON,MACRON,ROUSSEL,ZEMMOUR,43.27,24.36,15.17,4.88,4.43,DROITE,GAUCHE,CENTRE,GAUCHE,DROITE,15.17,1.34,49.86,33.63,20.45,18010.0,53.4,42.67,228.0,5351,5384,DROITE,0,LE PEN
59185,00185,Ecaillon,2022,1404,412,992,977,29.34,LE PEN,MACRON,MÉLENCHON,ROUSSEL,ZEMMOUR,44.22,19.96,18.94,4.4,3.58,DROITE,CENTRE,GAUCHE,GAUCHE,DROITE,19.96,1.84,50.46,27.74,16.77,19590.0,50.32,21.24,40.0,1910,1924,DROITE,0,LE PEN
59203,00203,Erre,2022,1142,232,910,895,20.32,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,ROUSSEL,41.12,18.77,16.2,8.38,4.69,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,18.77,2.23,53.85,25.14,8.14,22540.0,50.52,7.61,12.0,1574,1582,DROITE,0,LE PEN
59227,00227,Fenain,2022,4138,1184,2954,2904,28.61,LE PEN,MÉLENCHON,MACRON,ROUSSEL,ZEMMOUR,45.7,18.87,16.43,5.61,4.79,DROITE,GAUCHE,CENTRE,GAUCHE,DROITE,16.43,1.79,53.24,28.55,17.58,20110.0,49.45,22.23,123.0,5529,5577,DROITE,0,LE PEN
59239,00239,Flines-lez-Raches,2022,4466,1166,3300,3241,26.11,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,ROUSSEL,33.26,28.05,13.98,6.7,4.66,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,28.05,2.07,44.89,24.99,10.92,24460.0,55.36,15.15,86.0,5610,5701,DROITE,0,LE PEN
59276,00276,Guesnain,2022,3376,806,2570,2522,23.87,LE PEN,MÉLENCHON,MACRON,ROUSSEL,ZEMMOUR,40.36,22.2,15.5,9.87,4.4,DROITE,GAUCHE,CENTRE,GAUCHE,DROITE,15.5,1.74,47.18,35.57,14.81,18710.0,51.26,39.18,182.0,4656,4684,DROITE,0,LE PEN
59314,00314,Hornaing,2022,2805,779,2026,1982,27.77,LE PEN,MACRON,MÉLENCHON,ROUSSEL,ZEMMOUR,43.34,17.36,16.6,5.75,5.4,DROITE,CENTRE,GAUCHE,GAUCHE,DROITE,17.36,1.36,51.87,29.41,10.84,20420.0,51.37,12.49,44.0,3535,3568,DROITE,0,LE PEN
59327,00327,Lallaing,2022,4696,1358,3338,3263,28.92,LE PEN,MÉLENCHON,MACRON,ZEMMOUR,ROUSSEL,49.1,17.28,15.84,5.06,4.69,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,15.84,1.29,57.68,25.19,20.97,18880.0,52.98,29.3,182.0,6250,6286,DROITE,0,LE PEN
59345,00345,Lewarde,2022,1779,455,1324,1294,25.58,LE PEN,MÉLENCHON,MACRON,ROUSSEL,ZEMMOUR,37.56,19.4,17.31,11.21,5.56,DROITE,GAUCHE,CENTRE,GAUCHE,DROITE,17.31,1.31,46.21,35.16,22.51,21020.0,47.49,14.66,35.0,2403,2428,DROITE,0,LE PEN
59354,00354,Loffre,2022,605,113,492,484,18.68,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,ROUSSEL,30.99,29.96,13.84,7.64,5.99,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,29.96,3.93,41.12,25.0,3.14,27100.0,51.86,0.0,0.0,714,727,DROITE,0,LE PEN
59375,00375,Marchiennes,2022,3651,955,2696,2628,26.16,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,ROUSSEL,33.71,25.88,15.91,7.57,4.0,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,25.88,1.98,45.81,26.33,9.82,23590.0,56.53,11.54,52.0,4539,4600,DROITE,0,LE PEN
59390,00390,Masny,2022,2897,793,2104,2056,27.37,LE PEN,MÉLENCHON,MACRON,ROUSSEL,ZEMMOUR,41.25,22.57,18.19,6.32,4.72,DROITE,GAUCHE,CENTRE,GAUCHE,DROITE,18.19,1.56,48.2,32.05,20.47,18430.0,50.7,27.31,110.0,4056,4083,DROITE,0,LE PEN
59414,00414,Montigny-en-Ostrevent,2022,3405,916,2489,2430,26.9,LE PEN,MÉLENCHON,MACRON,ZEMMOUR,ROUSSEL,39.96,20.86,19.71,5.47,4.44,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,19.71,1.23,48.56,30.49,13.45,19710.0,53.2,17.22,79.0,4681,4735,DROITE,0,LE PEN
59456,00456,Pecquencourt,2022,4459,1373,3086,3029,30.79,LE PEN,MÉLENCHON,MACRON,ZEMMOUR,ROUSSEL,46.09,21.13,15.91,4.39,3.53,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,15.91,1.22,53.52,29.35,23.63,18230.0,52.05,30.03,185.0,6232,6498,DROITE,0,LE PEN
59501,00501,Rieulay,2022,1034,269,765,751,26.02,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,ROUSSEL,33.16,24.9,16.91,6.92,4.79,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,24.9,2.66,43.41,29.03,12.63,22110.0,53.96,14.68,18.0,1243,1268,DROITE,0,LE PEN
59569,00569,Sin-le-Noble,2022,10745,3492,7253,7085,32.5,LE PEN,MÉLENCHON,MACRON,ZEMMOUR,ROUSSEL,37.84,24.93,18.9,4.73,4.46,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,18.9,0.86,46.25,33.99,19.74,18540.0,50.89,50.08,797.0,15603,15705,DROITE,0,LE PEN
59574,00574,Somain,2022,8690,2710,5980,5864,31.19,LE PEN,MÉLENCHON,MACRON,ROUSSEL,ZEMMOUR,41.39,20.63,16.49,7.71,4.66,DROITE,GAUCHE,CENTRE,GAUCHE,DROITE,16.49,1.67,48.6,33.24,20.41,19150.0,52.22,47.13,561.0,11790,11881,DROITE,0,LE PEN
59596,00596,Tilloy-lez-Marchiennes,2022,488,78,410,400,15.98,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,31.5,25.5,16.0,8.75,6.25,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,31.5,1.75,39.5,27.25,3.13,29240.0,62.69,0.0,0.0,528,549,CENTRE,1,MACRON
59629,00629,Vred,2022,993,201,792,782,20.24,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,ROUSSEL,35.17,22.25,17.77,5.75,4.73,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,22.25,2.69,45.78,29.28,12.23,24320.0,50.69,12.2,16.0,1311,1334,DROITE,0,LE PEN
59637,00637,Wandignies-Hamage,2022,977,182,795,778,18.63,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,JADOT,37.15,28.53,13.5,6.81,4.24,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,28.53,2.31,46.4,22.75,2.26,25680.0,58.32,3.82,5.0,1318,1336,DROITE,0,LE PEN
59642,00642,Warlaing,2022,465,102,363,356,21.94,MACRON,LE PEN,MÉLENCHON,PÉCRESSE,ZEMMOUR,30.9,28.09,13.2,6.74,5.34,CENTRE,DROITE,GAUCHE,DROITE,DROITE,30.9,2.53,42.7,23.88,1.63,26570.0,59.1,0.0,0.0,594,607,CENTRE,1,MACRON
59654,00654,Waziers,2022,4959,1573,3386,3331,31.72,LE PEN,MÉLENCHON,MACRON,ROUSSEL,ZEMMOUR,36.27,34.94,13.21,6.09,3.78,DROITE,GAUCHE,CENTRE,GAUCHE,DROITE,13.21,1.02,42.03,43.74,26.89,16770.0,53.84,46.36,339.0,7354,7418,DROITE,0,LE PEN
59015,00015,Arleux,2022,2389,565,1824,1792,23.65,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,ROUSSEL,44.59,20.48,12.0,6.31,6.14,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,20.48,1.34,55.64,22.54,13.19,22420.0,53.03,28.91,91.0,3151,3177,DROITE,0,LE PEN
59026,00026,Aubigny-au-Bac,2022,885,189,696,683,21.36,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,LASSALLE,51.1,18.3,12.15,5.86,3.37,DROITE,CENTRE,GAUCHE,DROITE,DIVERS,18.3,3.37,60.18,18.16,14.96,22220.0,46.71,8.57,10.0,1159,1175,DROITE,0,LE PEN
59028,00028,Auby,2022,4879,1274,3605,3539,26.11,LE PEN,MÉLENCHON,MACRON,ROUSSEL,ZEMMOUR,38.82,32.58,13.65,4.55,3.84,DROITE,GAUCHE,CENTRE,GAUCHE,DROITE,13.65,1.27,44.48,40.6,25.75,18540.0,50.78,41.42,297.0,7188,7222,DROITE,0,LE PEN
59115,00115,Brunémont,2022,517,106,411,394,20.5,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,LASSALLE,48.48,17.77,12.69,5.84,3.55,DROITE,CENTRE,GAUCHE,DROITE,DIVERS,17.77,3.55,58.38,20.3,14.29,22760.0,52.22,16.88,12.0,710,718,DROITE,0,LE PEN
59117,00117,Bugnicourt,2022,838,190,648,638,22.67,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,JADOT,43.26,23.2,13.32,3.76,3.29,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,23.2,3.13,50.94,22.73,8.36,23300.0,50.47,0.0,0.0,1074,1086,DROITE,0,LE PEN
59126,00126,Cantin,2022,1209,243,966,947,20.1,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,JADOT,41.61,24.6,12.67,5.49,3.17,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,24.6,1.9,51.64,21.86,14.76,21730.0,51.23,16.52,29.0,1770,1784,DROITE,0,LE PEN
59156,00156,Courchelettes,2022,2126,512,1614,1587,24.08,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,ROUSSEL,42.34,21.17,16.26,5.99,3.78,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,21.17,1.32,52.8,24.7,16.87,21750.0,54.71,9.07,26.0,2881,2917,DROITE,0,LE PEN
59165,00165,Cuincy,2022,4992,1262,3730,3663,25.28,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,JADOT,30.38,25.44,24.02,5.6,3.28,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,25.44,1.61,40.4,32.54,12.14,23000.0,53.94,30.77,200.0,6472,6546,DROITE,0,LE PEN
59178,00178,Douai,2022,26358,9128,17230,16947,34.63,LE PEN,MÉLENCHON,MACRON,ZEMMOUR,JADOT,28.07,27.3,23.86,5.84,3.61,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,23.86,1.33,38.61,36.2,21.29,18440.0,58.41,83.37,3321.0,39648,40474,DROITE,0,LE PEN
59199,00199,Erchin,2022,569,121,448,435,21.27,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,PÉCRESSE,31.95,28.51,14.48,6.67,6.44,CENTRE,DROITE,GAUCHE,DROITE,DROITE,31.95,2.76,43.22,22.07,16.44,25400.0,52.25,0.0,0.0,681,692,CENTRE,1,MACRON
59211,00211,Esquerchin,2022,625,116,509,496,18.56,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,JADOT,36.49,25.2,15.12,6.45,5.04,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,25.2,1.81,47.78,25.2,10.33,23580.0,57.99,0.0,0.0,901,921,DROITE,0,LE PEN
59214,00214,Estrées,2022,861,156,705,687,18.12,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,PÉCRESSE,40.17,23.14,17.03,5.82,3.35,DROITE,CENTRE,GAUCHE,DROITE,DROITE,23.14,1.6,50.66,24.6,12.89,24500.0,55.43,0.0,0.0,1116,1140,DROITE,0,LE PEN
59224,00224,Féchain,2022,1250,345,905,877,27.6,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,ROUSSEL,44.93,20.3,12.43,6.61,5.93,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,20.3,2.74,54.73,22.23,13.2,21800.0,56.7,6.65,11.0,1658,1671,DROITE,0,LE PEN
59228,00228,Férin,2022,1147,204,943,921,17.79,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,ROUSSEL,35.29,25.41,12.49,6.08,4.99,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,25.41,3.04,47.99,23.56,9.68,25080.0,55.24,16.66,24.0,1447,1469,DROITE,0,LE PEN
59234,00234,Flers-en-Escrebieux,2022,3599,962,2637,2588,26.73,LE PEN,MÉLENCHON,MACRON,ZEMMOUR,ROUSSEL,41.38,25.15,17.58,4.52,2.63,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,17.58,1.58,49.42,31.41,13.98,19610.0,51.04,42.65,236.0,5642,5681,DROITE,0,LE PEN
59254,00254,Fressain,2022,677,127,550,543,18.76,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,ROUSSEL,41.44,24.49,10.5,6.45,4.6,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,24.49,2.58,52.3,20.63,5.42,23720.0,48.99,0.0,0.0,893,905,DROITE,0,LE PEN
59263,00263,Goeulzin,2022,908,236,672,664,25.99,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,ROUSSEL,37.8,25.45,12.65,8.58,4.22,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,25.45,1.96,50.6,21.99,6.14,26990.0,54.65,0.0,0.0,1042,1068,DROITE,0,LE PEN
59280,00280,Hamel,2022,638,139,499,490,21.79,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,PÉCRESSE,44.69,18.78,15.31,6.73,4.08,DROITE,CENTRE,GAUCHE,DROITE,DROITE,18.78,2.04,57.35,21.84,13.46,23250.0,46.09,0.0,0.0,775,783,DROITE,0,LE PEN
59329,00329,Lambres-lez-Douai,2022,3619,969,2650,2599,26.78,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,PÉCRESSE,34.63,25.39,16.89,6.58,3.66,DROITE,CENTRE,GAUCHE,DROITE,DROITE,25.39,1.5,46.98,26.13,16.17,22820.0,54.82,31.42,154.0,4926,5011,DROITE,0,LE PEN
59334,00334,Lauwin-Planque,2022,1338,283,1055,1030,21.15,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,ROUSSEL,34.27,24.56,18.83,6.21,3.88,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,24.56,1.46,45.15,28.83,10.61,24310.0,56.76,28.25,45.0,1582,1604,DROITE,0,LE PEN
59336,00336,Lécluse,2022,1002,236,766,749,23.55,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,ROUSSEL,45.53,16.82,14.15,6.68,5.07,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,16.82,3.87,57.68,21.63,9.76,20850.0,50.74,38.38,52.0,1361,1376,DROITE,0,LE PEN
59379,00379,Marcq-en-Ostrevent,2022,506,98,408,402,19.37,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,JADOT,48.51,19.4,14.18,4.23,3.73,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,19.4,1.0,57.71,21.89,2.74,23170.0,53.95,0.0,0.0,762,765,DROITE,0,LE PEN
59409,00409,Monchecourt,2022,1864,514,1350,1324,27.58,LE PEN,MÉLENCHON,MACRON,ROUSSEL,ZEMMOUR,47.51,16.69,16.47,5.82,4.61,DROITE,GAUCHE,CENTRE,GAUCHE,DROITE,16.47,1.21,56.57,25.76,15.43,20250.0,46.66,16.08,40.0,2501,2520,DROITE,0,LE PEN
59486,00486,Râches,2022,2024,533,1491,1452,26.33,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,ROUSSEL,38.22,26.72,15.01,5.85,3.72,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,26.72,1.45,48.9,22.93,12.72,22130.0,52.25,24.21,64.0,2660,2702,DROITE,0,LE PEN
59489,00489,Raimbeaucourt,2022,3068,787,2281,2233,25.65,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,ROUSSEL,35.65,24.23,15.32,9.05,3.45,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,24.23,2.15,49.35,24.27,13.34,24050.0,54.15,13.96,56.0,4015,4070,DROITE,0,LE PEN
59509,00509,Roost-Warendin,2022,4698,1265,3433,3362,26.93,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,ROUSSEL,41.82,19.93,19.04,5.68,3.48,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,19.93,1.7,51.34,27.04,16.21,20810.0,51.27,26.48,158.0,5976,6027,DROITE,0,LE PEN
59513,00513,Roucourt,2022,373,65,308,301,17.43,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,PÉCRESSE,28.9,24.25,23.26,10.96,5.32,DROITE,CENTRE,GAUCHE,DROITE,DROITE,24.25,1.33,46.84,27.57,7.64,25060.0,51.88,0.0,0.0,457,463,DROITE,0,LE PEN
59620,00620,Villers-au-Tertre,2022,506,98,408,396,19.37,LE PEN,MACRON,MÉLENCHON,ROUSSEL,JADOT,35.1,22.22,15.91,6.06,5.56,DROITE,CENTRE,GAUCHE,GAUCHE,GAUCHE,22.22,2.27,42.68,32.83,13.33,25120.0,49.59,0.0,0.0,667,676,DROITE,0,LE PEN
59001,00001,Abancourt,2022,366,56,310,307,15.3,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,PÉCRESSE,29.64,27.69,12.05,11.4,5.86,DROITE,CENTRE,GAUCHE,DROITE,DROITE,27.69,2.93,49.84,19.54,2.72,25560.0,57.86,0.0,0.0,459,475,DROITE,0,LE PEN
59010,00010,Anneux,2022,184,33,151,148,17.93,LE PEN,MACRON,MÉLENCHON,PÉCRESSE,ROUSSEL,40.54,33.11,12.84,3.38,3.38,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,33.11,2.7,46.62,17.57,9.21,24410.0,53.91,0.0,0.0,260,261,DROITE,0,LE PEN
59023,00023,Aubencheul-au-Bac,2022,417,77,340,335,18.47,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,PÉCRESSE,39.4,23.28,13.43,9.55,3.28,DROITE,CENTRE,GAUCHE,DROITE,DROITE,23.28,2.09,54.93,19.7,8.47,23320.0,50.27,0.0,0.0,538,545,DROITE,0,LE PEN
59039,00039,Awoingt,2022,651,133,518,509,20.43,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,JADOT,34.38,28.29,11.39,8.25,4.72,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,28.29,2.16,48.13,21.41,4.21,25920.0,61.23,0.0,0.0,790,814,DROITE,0,LE PEN
59047,00047,Banteux,2022,262,63,199,193,24.05,LE PEN,MACRON,MÉLENCHON,LASSALLE,PÉCRESSE,46.11,16.06,10.36,9.33,5.18,DROITE,CENTRE,GAUCHE,DIVERS,DROITE,16.06,9.33,58.55,16.06,12.01,21280.0,51.36,0.0,0.0,351,354,DROITE,0,LE PEN
59048,00048,Bantigny,2022,384,75,309,298,19.53,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,JADOT,42.28,22.15,11.07,4.7,4.36,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,22.15,2.68,52.68,22.48,14.63,24400.0,52.33,0.0,0.0,507,515,DROITE,0,LE PEN
59049,00049,Bantouzelle,2022,316,94,222,219,29.75,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,PÉCRESSE,40.18,19.18,16.44,8.68,4.57,DROITE,CENTRE,GAUCHE,DROITE,DROITE,19.18,3.2,54.79,22.83,11.1,21660.0,49.49,0.0,0.0,440,447,DROITE,0,LE PEN
59055,00055,Bazuel,2022,421,123,298,293,29.22,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,PÉCRESSE,46.42,25.94,8.53,6.48,3.41,DROITE,CENTRE,GAUCHE,DROITE,DROITE,25.94,2.73,57.68,13.65,23.53,19950.0,54.44,9.11,5.0,537,546,DROITE,0,LE PEN
59059,00059,Beaumont-en-Cambrésis,2022,353,68,285,277,19.26,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,PÉCRESSE,47.29,16.25,12.64,5.05,4.69,DROITE,CENTRE,GAUCHE,DROITE,DROITE,16.25,1.81,61.37,20.58,15.22,19950.0,47.89,0.0,0.0,452,459,DROITE,0,LE PEN
59074,00074,Bertry,2022,1685,504,1181,1154,29.91,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,LASSALLE,43.93,20.62,14.38,6.07,3.12,DROITE,CENTRE,GAUCHE,DROITE,DIVERS,20.62,3.12,54.07,22.18,16.67,20500.0,51.06,17.31,37.0,2148,2173,DROITE,0,LE PEN
59085,00085,Blécourt,2022,292,51,241,234,17.47,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,DUPONT-AIGNAN,36.32,34.62,10.26,4.7,3.42,DROITE,CENTRE,GAUCHE,DROITE,DROITE,34.62,2.56,47.86,14.96,3.25,23770.0,52.27,0.0,0.0,306,312,DROITE,0,LE PEN
59097,00097,Boursies,2022,260,50,210,209,19.23,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,PÉCRESSE,44.02,15.31,12.92,11.96,5.74,DROITE,CENTRE,GAUCHE,DROITE,DROITE,15.31,2.39,64.11,18.18,24.9,22590.0,43.6,0.0,0.0,392,394,DROITE,0,LE PEN
59118,00118,Busigny,2022,1779,482,1297,1283,27.09,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,PÉCRESSE,49.96,20.34,10.21,6.63,3.35,DROITE,CENTRE,GAUCHE,DROITE,DROITE,20.34,1.71,61.26,16.68,20.36,18570.0,48.39,14.77,36.0,2435,2460,DROITE,0,LE PEN
59121,00121,Cagnoncles,2022,508,110,398,387,21.65,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,JADOT,42.64,21.96,13.95,8.79,2.58,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,21.96,1.81,54.26,21.96,9.12,24470.0,56.29,0.0,0.0,645,652,DROITE,0,LE PEN
59122,00122,Cambrai,2022,22756,8010,14746,14455,35.2,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,PÉCRESSE,32.85,26.92,17.21,6.94,3.88,DROITE,CENTRE,GAUCHE,DROITE,DROITE,26.92,1.86,45.68,25.53,20.16,19620.0,57.57,80.9,2554.0,31425,31972,DROITE,0,LE PEN
59125,00125,Cantaing-sur-Escaut,2022,311,70,241,240,22.51,LE PEN,MACRON,MÉLENCHON,PÉCRESSE,ZEMMOUR,43.33,27.08,7.08,6.67,5.83,DROITE,CENTRE,GAUCHE,DROITE,DROITE,27.08,1.67,56.25,15.0,7.99,24260.0,53.65,0.0,0.0,407,416,DROITE,0,LE PEN
59136,00136,Le Cateau-Cambrésis,2022,4326,1386,2940,2869,32.04,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,PÉCRESSE,46.53,20.95,13.91,5.86,3.07,DROITE,CENTRE,GAUCHE,DROITE,DROITE,20.95,2.02,56.78,20.25,28.12,16820.0,56.12,75.23,515.0,6929,7057,DROITE,0,LE PEN
59137,00137,Catillon-sur-Sambre,2022,591,133,458,450,22.5,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,PÉCRESSE,38.0,21.78,16.22,5.33,5.11,DROITE,CENTRE,GAUCHE,DROITE,DROITE,21.78,1.56,52.0,24.67,19.67,19730.0,47.91,0.0,0.0,788,796,DROITE,0,LE PEN
59139,00139,Caudry,2022,9707,3232,6475,6326,33.3,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,ROUSSEL,43.44,20.25,16.63,5.12,3.41,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,20.25,1.64,53.4,24.71,25.87,17850.0,55.13,73.33,1029.0,14070,14220,DROITE,0,LE PEN
59140,00140,Caullery,2022,366,97,269,268,26.5,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,LASSALLE,51.87,19.4,10.07,4.85,3.73,DROITE,CENTRE,GAUCHE,DROITE,DIVERS,19.4,3.73,60.07,16.79,11.11,19990.0,49.3,0.0,0.0,460,469,DROITE,0,LE PEN
