code_geo,code_commune,libelle_commune,annee,inscrits,abstentions,votants,exprimes,pct_abstention,nom_cand1,nom_cand2,nom_cand3,nom_cand4,nom_cand5,pct_cand1,pct_cand2,pct_cand3,pct_cand4,pct_cand5,bloc_cand1,bloc_cand2,bloc_cand3,bloc_cand4,bloc_cand5,pct_CENTRE,pct_DIVERS,pct_DROITE,pct_GAUCHE,taux_chomage,revenu_median,taux_faible_diplome,taux_delinquance,nb_faits_total,population_municipale,population_totale,bloc_vainqueur,cible_binaire,nom_vainqueur
59258,00258,Genech,2022,1928,364,1564,1535,18.88,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,40.91,18.37,14.72,6.19,5.47,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,40.91,2.35,30.81,25.93,4.37,28530.0,64.38,12.1,34.0,2825,3465,CENTRE,1,MACRON
59275,00275,Gruson,2022,1052,170,882,867,16.16,MACRON,LE PEN,MÉLENCHON,PÉCRESSE,ZEMMOUR,49.6,12.46,10.84,7.38,6.57,CENTRE,DROITE,GAUCHE,DROITE,DROITE,49.6,1.73,28.72,19.95,8.97,35560.0,73.5,0.0,0.0,1237,1272,CENTRE,1,MACRON
59330,00330,Landas,2022,2099,447,1652,1618,21.3,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,PÉCRESSE,32.26,26.33,13.04,6.55,5.25,CENTRE,DROITE,GAUCHE,DROITE,DROITE,32.26,3.28,40.79,23.67,4.56,27410.0,62.92,15.31,38.0,2447,2488,CENTRE,1,MACRON
59364,00364,Louvil,2022,662,89,573,565,13.44,MACRON,MÉLENCHON,LE PEN,JADOT,PÉCRESSE,47.61,12.74,11.33,9.73,6.9,CENTRE,GAUCHE,DROITE,GAUCHE,DROITE,47.61,0.71,25.13,26.55,9.09,31920.0,71.05,0.0,0.0,895,907,CENTRE,1,MACRON
59398,00398,Mérignies,2022,2651,422,2229,2188,15.92,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,PÉCRESSE,47.58,17.82,9.69,8.82,6.31,CENTRE,DROITE,GAUCHE,DROITE,DROITE,47.58,1.14,34.32,16.96,4.0,35880.0,69.91,24.17,84.0,3360,3499,CENTRE,1,MACRON
59408,00408,Moncheaux,2022,1301,279,1022,1004,21.45,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,34.66,25.1,13.94,6.77,5.58,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,34.66,1.99,37.85,25.5,4.92,27510.0,61.26,4.75,8.0,1703,1729,CENTRE,1,MACRON
59411,00411,Mons-en-Pévèle,2022,1806,479,1327,1304,26.52,MACRON,LE PEN,MÉLENCHON,JADOT,ZEMMOUR,36.81,20.78,15.57,7.44,6.83,CENTRE,DROITE,GAUCHE,GAUCHE,DROITE,36.81,1.61,33.97,27.61,6.5,28460.0,62.84,10.11,21.0,2089,2127,CENTRE,1,MACRON
59419,00419,Mouchin,2022,1000,137,863,843,13.7,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,34.88,24.91,9.73,6.29,5.81,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,34.88,2.49,38.67,23.96,4.93,28110.0,62.74,18.42,27.0,1441,1462,CENTRE,1,MACRON
59427,00427,La Neuville,2022,536,131,405,397,24.44,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,PÉCRESSE,34.51,25.19,12.34,9.32,5.54,CENTRE,DROITE,GAUCHE,DROITE,DROITE,34.51,2.52,42.57,20.4,11.37,28610.0,66.0,0.0,0.0,620,632,CENTRE,1,MACRON
59435,00435,Nomain,2022,2119,456,1663,1618,21.52,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,PÉCRESSE,36.53,21.26,13.91,8.34,5.87,CENTRE,DROITE,GAUCHE,DROITE,DROITE,36.53,2.41,37.52,23.55,5.32,27050.0,61.58,11.84,31.0,2585,2621,CENTRE,1,MACRON
59449,00449,Orchies,2022,6853,1884,4969,4863,27.49,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,ROUSSEL,32.63,25.85,17.15,5.51,4.85,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,25.85,1.91,43.04,29.2,12.43,22160.0,58.41,72.23,606.0,8455,8596,DROITE,0,LE PEN
59452,00452,Ostricourt,2022,4016,1200,2816,2760,29.88,LE PEN,MÉLENCHON,MACRON,ZEMMOUR,JADOT,33.59,31.27,16.56,5.54,2.54,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,16.56,1.74,42.5,39.2,17.55,19000.0,55.77,32.42,195.0,5829,5859,DROITE,0,LE PEN
59458,00458,Péronne-en-Mélantois,2022,736,90,646,634,12.23,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,36.28,20.66,12.78,8.52,6.47,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,36.28,2.68,37.38,23.66,13.15,30020.0,64.96,0.0,0.0,1004,1026,CENTRE,1,MACRON
59462,00462,Phalempin,2022,3840,770,3070,3007,20.05,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,PÉCRESSE,36.05,21.68,16.99,6.05,5.99,CENTRE,DROITE,GAUCHE,DROITE,DROITE,36.05,2.03,35.52,26.41,8.47,26850.0,64.81,26.73,130.0,4849,4899,CENTRE,1,MACRON
59466,00466,Pont-à-Marcq,2022,2272,484,1788,1751,21.3,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,34.78,25.41,16.45,5.94,4.63,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,34.78,2.86,36.21,26.16,6.13,25610.0,64.65,16.37,50.0,2883,2971,CENTRE,1,MACRON
59522,00522,Sailly-lez-Lannoy,2022,1581,300,1281,1266,18.98,MACRON,LE PEN,MÉLENCHON,JADOT,ZEMMOUR,46.52,14.93,12.4,6.95,6.71,CENTRE,DROITE,GAUCHE,GAUCHE,DROITE,46.52,1.66,28.04,23.78,7.84,29860.0,68.23,17.56,34.0,1949,1988,CENTRE,1,MACRON
59523,00523,Sainghin-en-Mélantois,2022,2245,449,1796,1775,20.0,MACRON,LE PEN,MÉLENCHON,PÉCRESSE,JADOT,41.18,16.56,14.08,7.27,7.04,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,41.18,1.63,32.06,25.13,5.14,31510.0,74.33,24.26,69.0,2848,2886,CENTRE,1,MACRON
59551,00551,Saméon,2022,1298,281,1017,995,21.65,MACRON,LE PEN,MÉLENCHON,PÉCRESSE,ZEMMOUR,36.38,24.52,12.86,5.23,5.13,CENTRE,DROITE,GAUCHE,DROITE,DROITE,36.38,1.41,37.29,24.92,2.49,28830.0,66.27,0.0,0.0,1738,1762,CENTRE,1,MACRON
59586,00586,Templeuve-en-Pévèle,2022,5399,1192,4207,4125,22.08,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,35.03,22.45,15.27,6.18,5.94,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,35.03,2.38,35.39,27.2,6.92,26780.0,63.0,30.23,211.0,6705,6803,CENTRE,1,MACRON
59592,00592,Thumeries,2022,3213,749,2464,2433,23.31,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,PÉCRESSE,33.09,28.52,15.5,6.78,3.66,DROITE,CENTRE,GAUCHE,DROITE,DROITE,28.52,1.73,45.46,24.29,7.77,25030.0,59.59,16.09,66.0,4029,4078,DROITE,0,LE PEN
59600,00600,Tourmignies,2022,703,127,576,565,18.07,MACRON,LE PEN,MÉLENCHON,JADOT,ZEMMOUR,35.93,22.48,13.1,6.73,6.55,CENTRE,DROITE,GAUCHE,GAUCHE,DROITE,35.93,1.95,37.88,24.25,12.65,29900.0,64.64,0.0,0.0,947,963,CENTRE,1,MACRON
59602,00602,Tressin,2022,1113,253,860,844,22.73,MACRON,LE PEN,MÉLENCHON,JADOT,ZEMMOUR,40.4,15.52,14.34,8.29,5.21,CENTRE,DROITE,GAUCHE,GAUCHE,DROITE,40.4,1.66,28.55,29.38,5.88,29900.0,66.11,6.47,9.0,1395,1434,CENTRE,1,MACRON
59630,00630,Wahagnies,2022,2003,481,1522,1490,24.01,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,JADOT,32.82,25.91,15.91,6.51,4.5,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,25.91,2.35,44.43,27.32,12.36,23630.0,55.57,8.86,23.0,2605,2655,DROITE,0,LE PEN
59638,00638,Wannehain,2022,960,192,768,756,20.0,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,29.23,24.07,18.78,7.54,5.16,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,29.23,3.04,38.49,29.23,9.56,26830.0,61.63,3.75,5.0,1331,1344,CENTRE,1,MACRON
59660,00660,Willems,2022,2416,546,1870,1838,22.6,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,33.08,25.3,15.18,6.09,5.33,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,33.08,2.18,38.41,26.33,8.11,25680.0,65.4,24.92,74.0,2996,3026,CENTRE,1,MACRON
59163,00163,Croix,2022,13940,3597,10343,10183,25.8,MACRON,MÉLENCHON,LE PEN,ZEMMOUR,JADOT,32.51,24.74,16.98,6.88,5.96,CENTRE,GAUCHE,DROITE,DROITE,GAUCHE,32.51,1.43,31.02,35.04,13.83,23360.0,67.06,47.62,998.0,20778,21016,CENTRE,1,MACRON
59299,00299,Hem,2022,13885,3795,10090,9922,27.33,MACRON,MÉLENCHON,LE PEN,ZEMMOUR,JADOT,32.64,29.52,16.57,5.5,4.63,CENTRE,GAUCHE,DROITE,DROITE,GAUCHE,32.64,1.47,27.9,37.99,15.44,23140.0,65.76,41.77,776.0,18713,18869,CENTRE,1,MACRON
59332,00332,Lannoy,2022,1145,408,737,723,35.63,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,28.22,25.86,24.07,6.78,3.73,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,28.22,0.97,37.48,33.33,16.3,19710.0,58.19,35.73,64.0,1800,1808,CENTRE,1,MACRON
59339,00339,Leers,2022,8266,2374,5892,5763,28.72,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,31.2,29.17,17.39,6.23,3.8,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,31.2,1.84,40.73,26.24,7.9,24390.0,56.97,53.06,507.0,9588,9668,CENTRE,1,MACRON
59367,00367,Lys-lez-Lannoy,2022,9184,2493,6691,6564,27.15,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,29.07,27.39,22.2,5.97,3.44,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,29.07,1.81,38.44,30.68,11.44,22400.0,56.76,44.9,628.0,13793,13929,CENTRE,1,MACRON
59512,00512,Roubaix,2022,7881,3415,4466,4379,43.33,MÉLENCHON,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,51.29,20.29,14.88,58.87,3.41,GAUCHE,CENTRE,DROITE,GAUCHE,DROITE,124.57,6.53,130.49,368.65,25.47,14580.0,62.99,98.12,9764.0,98892,99314,GAUCHE,1,MÉLENCHON
59598,00598,Toufflers,2022,3415,892,2523,2466,26.12,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,32.08,26.93,17.56,5.64,4.42,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,32.08,3.41,38.52,25.99,8.85,25270.0,57.4,29.77,118.0,3910,3945,CENTRE,1,MACRON
59646,00646,Wasquehal,2022,15627,4125,11502,11307,26.4,MACRON,MÉLENCHON,LE PEN,ZEMMOUR,JADOT,37.25,19.43,17.39,7.08,5.99,CENTRE,GAUCHE,DROITE,DROITE,GAUCHE,37.25,1.57,31.13,30.04,9.49,25910.0,68.24,53.84,1113.0,20836,21062,CENTRE,1,MACRON
59650,00650,Wattrelos,2022,28385,9336,19049,18668,32.89,LE PEN,MÉLENCHON,MACRON,ZEMMOUR,JADOT,32.86,28.53,21.83,5.34,2.28,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,21.83,1.47,41.1,35.6,15.7,19450.0,55.13,51.61,2110.0,40836,41024,DROITE,0,LE PEN
59090,00090,Bondues,2022,8398,1865,6533,6457,22.21,MACRON,LE PEN,PÉCRESSE,ZEMMOUR,MÉLENCHON,50.78,11.93,10.89,9.54,7.17,CENTRE,DROITE,DROITE,DROITE,GAUCHE,50.78,1.18,34.18,13.86,7.34,34880.0,75.29,37.45,362.0,9713,9896,CENTRE,1,MACRON
59378,00378,Marcq-en-Baroeul,2022,29591,7283,22308,21930,24.61,MACRON,MÉLENCHON,LE PEN,PÉCRESSE,ZEMMOUR,42.07,16.15,11.58,8.78,8.05,CENTRE,GAUCHE,DROITE,DROITE,DROITE,42.07,1.42,29.87,26.64,8.52,29490.0,73.42,43.76,1748.0,39356,40044,CENTRE,1,MACRON
59421,00421,Mouvaux,2022,10400,2532,7868,7748,24.35,MACRON,LE PEN,MÉLENCHON,PÉCRESSE,ZEMMOUR,44.37,14.89,12.47,8.27,7.96,CENTRE,DROITE,GAUCHE,DROITE,DROITE,44.37,1.52,32.99,21.12,7.89,29430.0,70.4,42.98,569.0,13173,13362,CENTRE,1,MACRON
59599,00599,Tourcoing,2022,25602,9686,15916,15642,37.83,MÉLENCHON,LE PEN,MÉLENCHON,MACRON,MACRON,36.82,25.25,35.3,22.23,25.05,GAUCHE,DROITE,GAUCHE,CENTRE,CENTRE,56.83,3.04,76.75,106.33,18.23,18300.0,57.84,63.56,6303.0,99011,99679,GAUCHE,1,MÉLENCHON
59098,00098,Bousbecque,2022,3853,1070,2783,2737,27.77,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,35.84,26.12,13.7,7.49,4.68,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,35.84,1.97,39.61,22.58,8.84,24840.0,56.73,19.17,95.0,4847,4902,CENTRE,1,MACRON
59279,00279,Halluin,2022,14979,4665,10314,10116,31.14,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,JADOT,30.19,28.08,20.78,6.93,3.4,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,28.08,1.52,41.57,28.83,12.47,21590.0,56.32,39.69,821.0,20829,20964,DROITE,0,LE PEN
59352,00352,Linselles,2022,6715,1716,4999,4910,25.55,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,39.92,25.36,11.51,6.35,4.91,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,39.92,2.0,37.66,20.43,6.06,25380.0,62.33,29.11,238.0,8192,8282,CENTRE,1,MACRON
59426,00426,Neuville-en-Ferrain,2022,8355,2366,5989,5877,28.32,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,34.2,27.48,14.48,7.59,4.03,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,34.2,2.01,40.79,23.0,7.47,25120.0,58.14,45.93,465.0,10160,10228,CENTRE,1,MACRON
59508,00508,Roncq,2022,10812,2957,7855,7700,27.35,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,PÉCRESSE,35.92,23.27,15.03,7.52,4.61,CENTRE,DROITE,GAUCHE,DROITE,DROITE,35.92,1.94,37.26,24.88,6.59,25280.0,60.47,51.03,708.0,13784,13897,CENTRE,1,MACRON
59017,00017,Armentières,2022,17383,6095,11288,11059,35.06,LE PEN,MÉLENCHON,MACRON,ZEMMOUR,ROUSSEL,28.87,25.39,23.07,5.62,4.06,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,23.07,1.6,38.57,36.77,16.53,18920.0,57.84,60.56,1581.0,25581,25950,DROITE,0,LE PEN
59056,00056,Beaucamps-Ligny,2022,766,135,631,619,17.62,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,PÉCRESSE,43.78,16.8,12.28,7.43,6.95,CENTRE,DROITE,GAUCHE,DROITE,DROITE,43.78,1.62,33.12,21.49,1.2,30650.0,70.87,0.0,0.0,844,867,CENTRE,1,MACRON
59088,00088,Bois-Grenier,2022,1428,315,1113,1081,22.06,MACRON,LE PEN,MÉLENCHON,PÉCRESSE,ZEMMOUR,43.48,18.59,10.36,7.59,7.59,CENTRE,DROITE,GAUCHE,DROITE,DROITE,43.48,1.67,34.41,20.44,3.25,29050.0,64.34,11.77,21.0,1793,1817,CENTRE,1,MACRON
59128,00128,Capinghem,2022,1736,392,1344,1317,22.58,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,38.19,20.05,15.87,6.68,5.62,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,38.19,2.13,34.09,25.59,7.95,26300.0,66.86,51.9,135.0,2474,2506,CENTRE,1,MACRON
59143,00143,La Chapelle-d'Armentières,2022,6272,1572,4700,4603,25.06,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,PÉCRESSE,33.07,26.72,16.27,6.56,4.24,CENTRE,DROITE,GAUCHE,DROITE,DROITE,33.07,1.8,39.28,25.85,10.58,23360.0,59.91,33.82,297.0,8719,8788,CENTRE,1,MACRON
59195,00195,Englos,2022,480,84,396,387,17.5,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,PÉCRESSE,42.89,18.09,14.21,9.56,5.68,CENTRE,DROITE,GAUCHE,DROITE,DROITE,42.89,1.03,35.4,20.67,6.49,30440.0,63.25,436.69,269.0,614,623,CENTRE,1,MACRON
59196,00196,Ennetières-en-Weppes,2022,1081,213,868,853,19.7,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,PÉCRESSE,43.38,16.3,10.55,8.91,6.8,CENTRE,DROITE,GAUCHE,DROITE,DROITE,43.38,2.58,34.58,19.46,6.9,31230.0,65.2,48.14,62.0,1293,1315,CENTRE,1,MACRON
59201,00201,Erquinghem-le-Sec,2022,452,66,386,380,14.6,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,PÉCRESSE,40.53,17.63,12.89,8.68,6.84,CENTRE,DROITE,GAUCHE,DROITE,DROITE,40.53,1.32,34.47,23.68,4.92,30070.0,63.7,0.0,0.0,602,614,CENTRE,1,MACRON
59202,00202,Erquinghem-Lys,2022,3955,1000,2955,2889,25.28,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,31.33,29.87,16.2,5.88,3.74,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,31.33,1.9,40.43,26.34,9.79,23060.0,55.07,22.99,123.0,5356,5402,CENTRE,1,MACRON
59208,00208,Escobecques,2022,254,24,230,230,9.45,MACRON,LE PEN,MÉLENCHON,PÉCRESSE,JADOT,44.35,17.83,9.57,9.57,6.09,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,44.35,1.74,35.22,18.7,7.72,37210.0,79.12,0.0,0.0,303,312,CENTRE,1,MACRON
59252,00252,Frelinghien,2022,2042,448,1594,1550,21.94,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,36.0,26.39,11.81,7.1,5.55,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,36.0,2.9,39.68,21.42,9.21,25080.0,58.37,14.52,38.0,2581,2604,CENTRE,1,MACRON
59278,00278,Hallennes-lez-Haubourdin,2022,3380,771,2609,2573,22.81,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,JADOT,28.92,28.57,18.23,5.25,4.62,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,28.57,2.06,39.25,30.12,5.56,24380.0,59.28,35.24,167.0,4718,4756,DROITE,0,LE PEN
59317,00317,Houplines,2022,5809,1813,3996,3917,31.21,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,ROUSSEL,32.37,25.02,19.84,5.59,4.54,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,25.02,1.68,42.25,31.04,12.26,22140.0,55.15,33.89,268.0,7897,7990,DROITE,0,LE PEN
59371,00371,Le Maisnil,2022,531,92,439,429,17.33,MACRON,LE PEN,ZEMMOUR,MÉLENCHON,JADOT,44.99,14.45,9.32,8.86,7.23,CENTRE,DROITE,DROITE,GAUCHE,GAUCHE,44.99,1.86,31.7,21.45,3.38,34170.0,71.52,0.0,0.0,628,643,CENTRE,1,MACRON
59470,00470,Prémesques,2022,1578,276,1302,1273,17.49,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,37.23,21.45,14.14,6.76,5.66,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,37.23,2.28,35.35,25.14,3.8,28490.0,67.12,7.89,16.0,2060,2091,CENTRE,1,MACRON
59487,00487,Radinghem-en-Weppes,2022,1217,199,1018,995,16.35,MACRON,LE PEN,ZEMMOUR,MÉLENCHON,PÉCRESSE,43.72,16.88,10.75,9.85,6.33,CENTRE,DROITE,DROITE,GAUCHE,DROITE,43.72,2.01,35.38,18.89,5.66,31950.0,66.29,0.0,0.0,1393,1413,CENTRE,1,MACRON
59566,00566,Sequedin,2022,3158,772,2386,2320,24.45,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,36.47,27.46,14.66,6.68,3.75,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,36.47,0.99,39.48,23.06,7.69,25180.0,55.85,52.73,249.0,4762,4800,CENTRE,1,MACRON
59033,00033,Aulnoye-Aymeries,2022,6591,2216,4375,4297,33.62,LE PEN,MÉLENCHON,MACRON,ROUSSEL,ZEMMOUR,37.33,21.27,17.01,11.43,5.05,DROITE,GAUCHE,CENTRE,GAUCHE,DROITE,17.01,1.42,45.26,36.3,21.91,17940.0,50.02,54.3,471.0,8756,8994,DROITE,0,LE PEN
59035,00035,Avesnelles,2022,1854,566,1288,1261,30.53,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,PÉCRESSE,36.32,24.43,15.15,5.55,4.2,DROITE,CENTRE,GAUCHE,DROITE,DROITE,24.43,2.38,48.69,24.5,15.27,20410.0,57.18,27.95,63.0,2280,2326,DROITE,0,LE PEN
59037,00037,Avesnes-les-Aubert,2022,2706,729,1977,1940,26.94,LE PEN,MÉLENCHON,MACRON,ROUSSEL,ZEMMOUR,45.88,15.15,13.81,12.42,4.74,DROITE,GAUCHE,CENTRE,GAUCHE,DROITE,13.81,1.24,54.54,30.41,21.16,19200.0,52.92,32.92,118.0,3606,3647,DROITE,0,LE PEN
59041,00041,Bachant,2022,1696,448,1248,1232,26.42,LE PEN,MÉLENCHON,MACRON,ROUSSEL,ZEMMOUR,44.64,19.24,13.07,10.63,4.63,DROITE,GAUCHE,CENTRE,GAUCHE,DROITE,13.07,1.62,52.19,33.12,14.58,18880.0,44.74,16.92,38.0,2258,2274,DROITE,0,LE PEN
59057,00057,Beaudignies,2022,442,75,367,364,16.97,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,LASSALLE,33.52,24.18,13.46,8.24,4.4,DROITE,CENTRE,GAUCHE,DROITE,DIVERS,24.18,4.4,47.53,23.9,9.09,24550.0,53.0,0.0,0.0,568,572,DROITE,0,LE PEN
59058,00058,Beaufort,2022,765,195,570,555,25.49,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,PÉCRESSE,43.78,24.68,7.39,6.85,5.05,DROITE,CENTRE,GAUCHE,DROITE,DROITE,24.68,3.6,58.74,12.97,3.24,23640.0,51.32,0.0,0.0,1024,1037,DROITE,0,LE PEN
59060,00060,Beaurain,2022,189,31,158,155,16.4,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,LASSALLE,46.45,23.87,9.03,7.74,5.16,DROITE,CENTRE,GAUCHE,DROITE,DIVERS,23.87,5.16,58.71,12.26,10.0,21050.0,52.53,0.0,0.0,233,239,DROITE,0,LE PEN
59061,00061,Beaurepaire-sur-Sambre,2022,169,45,124,122,26.63,LE PEN,MACRON,ZEMMOUR,MÉLENCHON,DUPONT-AIGNAN,40.16,25.41,11.48,9.84,4.1,DROITE,CENTRE,DROITE,GAUCHE,DROITE,25.41,0.0,59.84,14.75,10.47,19570.0,53.99,0.0,0.0,275,277,DROITE,0,LE PEN
59063,00063,Beauvois-en-Cambrésis,2022,1528,432,1096,1075,28.27,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,ROUSSEL,43.07,21.3,15.26,4.84,4.09,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,21.3,3.16,51.81,23.72,17.01,19610.0,50.19,14.37,28.0,1959,1976,DROITE,0,LE PEN
59068,00068,Berlaimont,2022,2340,737,1603,1567,31.5,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,ROUSSEL,38.74,22.97,15.89,5.81,5.36,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,22.97,1.91,49.97,25.14,11.8,20240.0,49.78,25.88,82.0,3180,3216,DROITE,0,LE PEN
59069,00069,Bermerain,2022,595,107,488,479,17.98,LE PEN,MACRON,MÉLENCHON,ROUSSEL,ZEMMOUR,41.13,25.68,15.03,4.8,3.34,DROITE,CENTRE,GAUCHE,GAUCHE,DROITE,25.68,2.51,47.6,24.22,14.32,23320.0,55.67,10.28,8.0,763,775,DROITE,0,LE PEN
59075,00075,Béthencourt,2022,558,121,437,422,21.68,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,DUPONT-AIGNAN,45.26,19.91,11.37,5.92,5.21,DROITE,CENTRE,GAUCHE,DROITE,DROITE,19.91,1.9,59.72,18.48,6.35,22110.0,48.28,0.0,0.0,716,721,DROITE,0,LE PEN
59081,00081,Bévillers,2022,452,118,334,326,26.11,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,ROUSSEL,45.09,20.55,16.56,5.52,3.99,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,20.55,1.53,54.91,23.01,22.22,21020.0,55.1,0.0,0.0,549,561,DROITE,0,LE PEN
59093,00093,Boulogne-sur-Helpe,2022,226,36,190,187,15.93,MACRON,LE PEN,MÉLENCHON,PÉCRESSE,ZEMMOUR,37.97,34.22,11.76,4.28,3.21,CENTRE,DROITE,GAUCHE,DROITE,DROITE,37.97,2.14,44.39,15.51,13.64,21700.0,46.22,0.0,0.0,310,316,CENTRE,1,MACRON
59099,00099,Bousies,2022,1260,308,952,930,24.44,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,ROUSSEL,38.71,21.51,15.81,5.81,4.84,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,21.51,2.8,49.46,26.24,9.84,20580.0,56.06,10.17,18.0,1771,1798,DROITE,0,LE PEN
59102,00102,Boussières-en-Cambrésis,2022,329,74,255,250,22.49,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,PÉCRESSE,36.4,29.2,9.2,7.2,5.6,DROITE,CENTRE,GAUCHE,DROITE,DROITE,29.2,2.0,52.4,16.4,10.85,20150.0,48.79,0.0,0.0,446,450,DROITE,0,LE PEN
59103,00103,Boussières-sur-Sambre,2022,379,96,283,279,25.33,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,PÉCRESSE,40.5,25.81,12.19,5.38,4.66,DROITE,CENTRE,GAUCHE,DROITE,DROITE,25.81,2.15,51.61,20.43,11.75,24430.0,48.34,0.0,0.0,513,521,DROITE,0,LE PEN
59108,00108,Briastre,2022,522,107,415,409,20.5,LE PEN,MÉLENCHON,MACRON,ZEMMOUR,ROUSSEL,42.3,20.54,19.8,4.65,3.42,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,19.8,2.2,50.86,27.14,23.45,20340.0,53.0,0.0,0.0,713,720,DROITE,0,LE PEN
59116,00116,Bry,2022,311,64,247,245,20.58,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,ROUSSEL,35.92,24.08,13.47,6.94,4.49,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,35.92,2.04,37.14,24.9,2.91,29060.0,65.44,0.0,0.0,410,419,CENTRE,1,MACRON
